"points","all_attributes","date","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"39648","0.8571428571428548","0.12797619047619047","0.15773809523809523","0.13392857142857142","0.2083333333333333","0.2529761904761905","0.1994047619047619","0.1398809523809524","0.28571428571428564"
"39984","0.8720238095238071","0.17261904761904764","0.22619047619047616","0.17261904761904764","0.17559523809523808","0.19642857142857142","0.19940476190476195","0.17261904761904762","0.17261904761904762"
"40320","0.8065476190476168","0.07440476190476192","0.21726190476190477","0.0744047619047619","0.18154761904761907","0.0744047619047619","0.08630952380952384","0.11904761904761908","0.13690476190476186"
"40656","0.9791666666666637","0.7142857142857143","0.10714285714285714","0.1369047619047619","0.28869047619047616","0.3244047619047619","0.08333333333333336","0.125","0.24404761904761904"
"40992","0.9761904761904733","0.7142857142857142","0.13392857142857142","0.0386904761904762","0.23809523809523808","0.12202380952380952","0.13095238095238096","0.05357142857142858","0.21428571428571427"
"41328","0.8601190476190451","0.04166666666666671","0.15476190476190477","0.09523809523809523","0.14583333333333334","0.07440476190476189","0.15476190476190477","0.06845238095238097","0.16964285714285712"
"41664","0.8630952380952356","0.0625","0.15178571428571427","0.10416666666666666","0.3690476190476191","0.11309523809523811","0.2589285714285714","0.1636904761904762","0.19345238095238093"
"42000","0.8571428571428548","0.05952380952380948","0.10714285714285714","0.07142857142857141","0.12797619047619047","0.20833333333333334","0.09523809523809526","0.31250000000000006","0.20238095238095238"
"42336","0.9851190476190448","0.15476190476190477","0.17857142857142858","0.17857142857142855","0.2678571428571429","0.306547619047619","0.2767857142857143","0.40178571428571425","0.4285714285714285"
"42672","0.8869047619047595","0.09821428571428575","0.19940476190476186","0.12797619047619047","0.22321428571428573","0.16369047619047622","0.11904761904761904","0.1607142857142857","0.21130952380952384"
"43008","0.866071428571426","0.026785714285714246","0.22916666666666669","0.06249999999999999","0.306547619047619","0.10714285714285715","0.3005952380952381","0.11607142857142858","0.24702380952380948"
"43344","0.8452380952380928","0.05059523809523811","0.15178571428571427","0.181547619047619","0.1785714285714286","0.09523809523809522","0.12797619047619047","0.09226190476190474","0.20238095238095238"
"43680","0.9047619047619022","0.03869047619047619","0.16369047619047622","0.09821428571428573","0.261904761904762","0.09523809523809522","0.386904761904762","0.18749999999999997","0.380952380952381"
"44016","0.7916666666666645","0.08333333333333331","0.22023809523809523","0.14880952380952384","0.18452380952380953","0.14583333333333331","0.22023809523809526","0.20535714285714285","0.24404761904761907"
"44352","0.7589285714285694","0.014880952380952411","0.10416666666666666","0.11011904761904762","0.13392857142857142","0.13095238095238096","0.053571428571428575","0.13392857142857142","0.16964285714285715"
"44688","0.8035714285714264","0.011904761904761862","0.13095238095238096","0.1607142857142857","0.3333333333333334","0.181547619047619","0.22023809523809523","0.1755952380952381","0.2410714285714286"
