"points","all_attributes","Airline_Flight","Airline_AirportFrom","Airline_AirportTo","Airline_DayOfWeek","Airline_Time","Airline_Length","Flight_AirportFrom","Flight_AirportTo","Flight_DayOfWeek","Flight_Time","Flight_Length","AirportFrom_AirportTo","AirportFrom_DayOfWeek","AirportFrom_Time","AirportFrom_Length","AirportTo_DayOfWeek","AirportTo_Time","AirportTo_Length","DayOfWeek_Time","DayOfWeek_Length","Time_Length"
"360000","0.49598333333328426","0.057610128726405946","0.16965624738774474","0.1731985615191279","0.17256488269818626","0.2323254755404124","0.06579967798132604","0.14043972000936797","0.14959553184710847","0.1569252258626692","0.2173567140792445","0.05140564806102643","0.28208593277104416","0.20242876467903725","0.30157501665733194","0.1427906259881829","0.19510559982196035","0.2901608735111212","0.14328637635891972","0.40955127433939886","0.15820472454746815","0.21274141426457494"
"370000","0.4977708333332841","0.09612958414672046","0.1885250483580386","0.19336528830110558","0.2904308119141642","0.3034716209693511","0.10519681458678237","0.1638963744942547","0.16376945940781973","0.2870944215340761","0.29084257013849446","0.08969572957005123","0.29623611747604456","0.2986034173343975","0.3445399911361289","0.1584387158761757","0.30227297282151216","0.34623482123519567","0.16413830512406347","0.4256214408326749","0.2869829493588537","0.2713037088227425"
"380000","0.4999499999999501","0.15160392513098075","0.21377132156448392","0.22927476289678614","0.19660878572569798","0.39658008193220307","0.15429140717097353","0.19125614367064755","0.20362858308393966","0.17650604117186136","0.3891710493519059","0.14370047482395923","0.3183839783663972","0.22952277954191727","0.42375409795939456","0.1916756376848346","0.23534065903180684","0.41535428327316243","0.20160315498746817","0.42537334348819494","0.16493280366977828","0.3633217718516737"
"390000","0.49767499999995085","0.08651201271363726","0.18061336169360728","0.18229737919096273","0.2405317145215303","0.31301897915879795","0.09752807849638745","0.15538956291743453","0.15503130290715178","0.24023853655034424","0.30174452185650413","0.0748286237947367","0.2975221873310656","0.25315969242456315","0.348977860959874","0.15324045954221188","0.2499913614039622","0.3482773735836572","0.1526457670961943","0.4197874152007361","0.24020403844235438","0.3023472157409639"
"400000","0.4965166666666175","0.14041535742528724","0.21941941185005745","0.23596112910588096","0.22324486113661035","0.24863807768777182","0.1529886994121791","0.20123836729371328","0.20578763662943747","0.21158761422703368","0.22991857270303678","0.15158088017954977","0.3295768066333289","0.28132294253917633","0.30945432645910953","0.19749422845196538","0.2571383011930231","0.30666649278216535","0.20506205311022158","0.4044443697608498","0.20479523178290313","0.22762128484620361"
"410000","0.49749749999995035","0.05321394476766857","0.16676956483902128","0.15983161058416143","0.20919082652098045","0.21981976626630662","0.05965246643231323","0.14492725279834612","0.13440212475969282","0.20877431239344357","0.20835545649637055","0.04114389858226658","0.28205869597004474","0.23464114043796513","0.2768324725849542","0.13823980411830739","0.23152567860150794","0.27222561399585404","0.1289464375626506","0.4230880189982807","0.20784008966780412","0.20794201126387565"
"420000","0.4996749999999498","0.06713920236069683","0.17424543371987455","0.175273326435698","0.29820614487147823","0.15726256287383897","0.07247246839275288","0.14342037150939982","0.13944789726860285","0.30187555445970493","0.12957992585556133","0.04577636262960437","0.28389180682084036","0.309592229321622","0.22921384841247264","0.1397692436759641","0.31800517178756194","0.22642712894098194","0.13806075262701353","0.4411981583097453","0.3059917030769525","0.1301364663068686"
"430000","0.49836249999995014","0.08510757163976536","0.20103006579201796","0.19174415320795665","0.2620461357990093","0.21097948818484694","0.08549159383003672","0.16467937841310495","0.15976987705452061","0.23393237033502087","0.19059901712353336","0.061094139565795874","0.3076615424719675","0.30444213803740844","0.28166000665625596","0.15925897297205635","0.290320803897673","0.2923818642607215","0.1507213714403622","0.44522582319545817","0.23338407417970083","0.19246549955368458"
"440000","0.4981333333332838","0.08740891463907806","0.23326906185477825","0.22010211066050525","0.11941883426907934","0.3170694829680304","0.10873287160103955","0.1990899758727009","0.18026791237436812","0.08252622799883744","0.2821249446439489","0.07115066979790394","0.3429514950350144","0.19511547176473287","0.3588624408607484","0.1981103487700394","0.17660404341190455","0.35820468856471693","0.1996961034392169","0.4128584777198427","0.10418559796043264","0.27745859387026517"
"450000","0.5000499999999501","0.12596580467857865","0.21234031204191783","0.22263459511272765","0.4969996590666262","0.4041690763066196","0.13432615155960606","0.186079746438267","0.19254250741897186","0.5041517003548992","0.3897126405769628","0.11797500902848718","0.31343090616168434","0.49944745807127716","0.4222899070440465","0.18261416457921412","0.5009963076560089","0.4173309496509078","0.19134044000411743","0.441118604961323","0.4615142823966559","0.3803945588743159"
"460000","0.49690833333328405","0.11845422690094573","0.20130878488890108","0.18636325471930332","0.16142811626409506","0.32348983291356803","0.1221557488076154","0.17582539862668706","0.15560936192212554","0.15832540441633583","0.3081549058097012","0.10647562782937063","0.28914663226869036","0.17840073221840227","0.36410533506004483","0.17421692979810735","0.16750763941511543","0.3532460773155314","0.16086638730609243","0.4152068904178553","0.15545489383437805","0.3067345452642024"
"470000","0.49619166666661735","0.07159563982510277","0.19258758943917442","0.18096518259252814","0.29727744557929453","0.2556481899620885","0.08597905980203614","0.1606141325274213","0.15069989228316347","0.2958126326839481","0.2325372680504066","0.06069315038186842","0.301935603531514","0.32066366133004026","0.3161833428777184","0.16419876697033034","0.3342153428602745","0.30771474714100444","0.15995301672370765","0.4181808678895","0.2975220157196526","0.23359888775804113"
"480000","0.4970183333332838","0.06876094644727275","0.18081885893128868","0.16589671254387503","0.16638904787438544","0.3137463901875408","0.0748514617209427","0.14623123348189876","0.13799923956584964","0.15270341083051986","0.29256705405520456","0.05014460505578848","0.28462646454433266","0.18386586937537888","0.358284271346686","0.14335709625425772","0.18096031536226395","0.34564051233100546","0.13545891802716573","0.41729156194559225","0.15498183798822218","0.30779644780762117"
"490000","0.49733333333328394","0.0785456823135221","0.19102606446605017","0.17629547047449942","0.2838740314262814","0.319255783436644","0.08504328746608947","0.15486592876569216","0.14285783476007644","0.2797696594848501","0.3001471843412111","0.056171302819617915","0.2973302500701203","0.2987653355046418","0.3609994111247705","0.15559941861555393","0.30572772488990996","0.34874493346901186","0.1446252165923133","0.41463650793650797","0.28093720744846296","0.3027354117031399"
"500000","0.49561666666661747","0.06880397241939232","0.18725721519104924","0.17216292924000265","0.18703933851591273","0.25316978109261584","0.08072387173861408","0.15037700938891102","0.133571530725755","0.17953703648928918","0.2180896119754747","0.030880757621781663","0.29790682709272065","0.22094804886241334","0.30997401198345115","0.1550370045139804","0.20473046290764302","0.2946493989771536","0.13543458489583746","0.41119203044912767","0.18137561860494245","0.22013854500432123"
"510000","0.4967541666666173","0.08132195179475656","0.1799871608380554","0.17844741113232782","0.2606110288379226","0.32629480376542225","0.08363101626199872","0.15004406793290462","0.1345866999253488","0.2559615970885964","0.30679460163528977","0.04207897838416197","0.2922846053030259","0.2750663892311764","0.356627237582093","0.14976254409537992","0.27626609733748564","0.36182544591838955","0.13321130400716388","0.4230625228549779","0.2570821420149043","0.3088342131491362"
"520000","0.49955833333328353","0.10010895348165286","0.18432692676003345","0.19276817504284258","0.18819202000133986","0.34229373865012563","0.10869194342893673","0.158336774744973","0.1547012854163268","0.17481074156945764","0.3065029559881335","0.09518863344191783","0.28730512604002834","0.2289574033176309","0.3898782123108554","0.15429293340730252","0.21440021477749743","0.38805087178362696","0.1590761429422821","0.41960307868356495","0.17890532680821664","0.31317391380757703"
